professor_id,course_id,qualified,course_pref_rank,course_pref_score,topic_score
P003,C034,0,,0,0
P003,C035,1,3,3,3
P003,C036,0,,0,0
P003,C037,0,,0,0
P003,C038,0,,0,0
P003,C039,0,,0,0
P003,C040,0,,0,0
P003,C041,0,,0,0
P003,C042,0,,0,0
P003,C043,1,3,3,3
P003,C044,1,3,3,3
P003,C045,0,,0,0
P003,C046,0,,0,0
P003,C047,0,,0,0
P003,C048,0,,0,0
P003,C049,0,,0,0
P003,C050,0,,0,0
P003,C051,0,,0,0
P003,C052,0,,0,0
P003,C053,1,3,3,3
P003,C054,1,3,3,3
P003,C055,1,3,3,3
P003,C056,0,,0,0
P003,C057,0,,0,0
P003,C058,0,,0,0
P003,C059,0,,0,0
P004,C001,1,2,4,4
P004,C002,1,2,4,4
P004,C003,0,,0,0
P004,C004,0,,0,0
P004,C005,1,3,3,3
P004,C006,1,3,3,3
P004,C007,1,3,3,3
P004,C008,1,3,3,3
P004,C009,1,3,3,3
P004,C010,1,3,3,3
P004,C011,1,3,3,3
P004,C012,1,3,3,3
P004,C013,1,3,3,3
P004,C014,1,3,3,3
P004,C015,1,3,3,3
P004,C016,1,3,3,3
P004,C017,1,3,3,3
P004,C018,1,3,3,3
P004,C019,1,3,3,3
P004,C020,1,3,3,3
P004,C021,1,3,3,3
P004,C022,1,3,3,3
P004,C023,0,,0,0
P004,C024,0,,0,0
P004,C025,0,,0,0
P004,C026,0,,0,0
P004,C027,0,,0,0
P004,C028,1,3,3,3
P004,C029,1,2,4,4
P004,C030,1,2,4,4
P004,C031,1,3,3,3
P004,C032,1,3,3,3
P004,C033,1,3,3,3
P004,C034,1,3,3,3
P004,C035,1,3,3,3
P004,C036,0,,0,0
P004,C037,0,,0,0
P004,C038,0,,0,0
P004,C039,1,3,3,3
P004,C040,0,,0,0
P004,C041,1,3,3,3
P004,C042,1,3,3,3
P004,C043,0,,0,0
P004,C044,0,,0,0
P004,C045,0,,0,0
P004,C046,0,,0,0
P004,C047,0,,0,0
P004,C048,0,,0,0
P004,C049,0,,0,0
P004,C050,1,3,3,3
P004,C051,1,3,3,3
P004,C052,1,3,3,3
P004,C053,0,,0,0
P004,C054,0,,0,0
P004,C055,0,,0,0
P004,C056,0,,0,0
P004,C057,0,,0,0
P004,C058,0,,0,0
P004,C059,0,,0,0
P005,C001,0,,0,0
P005,C002,0,,0,0
P005,C003,0,,0,0
P005,C004,0,,0,0
P005,C005,0,,0,0
P005,C006,0,,0,0
P005,C007,0,,0,0
P005,C008,0,,0,0
P005,C009,0,,0,0
P005,C010,0,,0,0
P005,C011,0,,0,0
P005,C012,0,,0,0
P005,C013,0,,0,0
P005,C014,0,,0,0
P005,C015,0,,0,0
P005,C016,0,,0,0
P005,C017,0,,0,0
P005,C018,0,,0,0
P005,C019,0,,0,0
P005,C020,0,,0,0
P005,C021,0,,0,0
P005,C022,1,3,3,3
P005,C023,0,,0,0
P005,C024,0,,0,0
P005,C025,0,,0,0
P005,C026,0,,0,0
P005,C027,0,,0,0
P005,C028,0,,0,0
P005,C029,0,,0,0
P005,C030,0,,0,0
P005,C031,1,3,3,3
P005,C032,1,3,3,3
P005,C033,0,,0,0
P005,C034,0,,0,0
P005,C035,1,3,3,3
P005,C036,1,3,3,3
P005,C037,0,,0,0
P005,C038,0,,0,0
P005,C039,0,,0,0
P005,C040,0,,0,0
P005,C041,0,,0,0
P005,C042,0,,0,0
P005,C043,0,,0,0
P005,C044,0,,0,0
P005,C045,1,3,3,3
P005,C046,0,,0,0
P005,C047,1,3,3,3
P005,C048,1,3,3,3
P005,C049,1,3,3,3
P005,C050,0,,0,0
P005,C051,0,,0,0
P005,C052,0,,0,0
P005,C053,0,,0,0
P005,C054,0,,0,0
P005,C055,0,,0,0
P005,C056,0,,0,0
P005,C057,0,,0,0
P005,C058,0,,0,0
P005,C059,0,,0,0
P006,C001,0,,0,0
P006,C002,0,,0,0
P006,C003,0,,0,0
P006,C004,0,,0,0
P006,C005,0,,0,0
P006,C006,0,,0,0
P006,C007,0,,0,0
P006,C008,0,,0,0
P006,C009,0,,0,0
P006,C010,0,,0,0
P006,C011,0,,0,0
P006,C012,0,,0,0
P006,C013,0,,0,0
P006,C014,0,,0,0
P006,C015,0,,0,0
P006,C016,0,,0,0
P006,C017,0,,0,0
P006,C018,0,,0,0
P006,C019,0,,0,0
P006,C020,0,,0,0
P006,C021,0,,0,0
P006,C022,0,,0,0
P006,C023,0,,0,0
P006,C024,0,,0,0
P006,C025,0,,0,0
P006,C026,0,,0,0
P006,C027,0,,0,0
P006,C028,1,3,3,3
P006,C029,0,,0,0
P006,C030,0,,0,0
P006,C031,0,,0,0
P006,C032,0,,0,0
P006,C033,0,,0,0
P006,C034,1,3,3,3
P006,C035,0,,0,0
P006,C036,0,,0,0
P006,C037,0,,0,0
P006,C038,0,,0,0
P006,C039,0,,0,0
P006,C040,0,,0,0
P006,C041,0,,0,0
P006,C042,0,,0,0
P006,C043,0,,0,0
P006,C044,0,,0,0
P006,C045,0,,0,0
P006,C046,0,,0,0
P006,C047,0,,0,0
P006,C048,0,,0,0
P006,C049,0,,0,0
P006,C050,0,,0,0
P006,C051,0,,0,0
P006,C052,0,,0,0
P006,C053,0,,0,0
P006,C054,0,,0,0
P006,C055,0,,0,0
P006,C056,0,,0,0
P006,C057,1,3,3,3
P006,C058,1,3,3,3
P006,C059,0,,0,0
P007,C001,0,,0,0
P007,C002,0,,0,0
P007,C003,0,,0,0
P007,C004,0,,0,0
P007,C005,0,,0,0
P007,C006,0,,0,0
P007,C007,0,,0,0
P007,C008,0,,0,0
P007,C009,0,,0,0
P007,C010,0,,0,0
P007,C011,0,,0,0
P007,C012,0,,0,0
P007,C013,0,,0,0
P007,C014,0,,0,0
P007,C015,0,,0,0
P007,C016,0,,0,0
P007,C017,0,,0,0
P007,C018,0,,0,0
P007,C019,0,,0,0
P007,C020,0,,0,0
P007,C021,0,,0,0
P007,C022,1,3,3,3
P007,C023,0,,0,0
P007,C024,0,,0,0
P007,C025,0,,0,0
P007,C026,0,,0,0
P007,C027,0,,0,0
P007,C028,0,,0,0
P007,C029,0,,0,0
P007,C030,0,,0,0
P007,C031,0,,0,0
P007,C032,0,,0,0
P007,C033,0,,0,0
P007,C034,0,,0,0
P007,C035,1,3,3,3
P007,C036,0,,0,0
P007,C037,1,3,3,3
P007,C038,0,,0,0
P007,C039,0,,0,0
P007,C040,0,,0,0
P007,C041,0,,0,0
P007,C042,0,,0,0
P007,C043,0,,0,0
P007,C044,0,,0,0
P007,C045,0,,0,0
P007,C046,1,3,3,3
P007,C047,0,,0,0
P007,C048,0,,0,0
P007,C049,0,,0,0
P007,C050,1,3,3,3
P007,C051,0,,0,0
P007,C052,0,,0,0
P007,C053,0,,0,0
P007,C054,0,,0,0
P007,C055,0,,0,0
P007,C056,0,,0,0
P007,C057,0,,0,0
P007,C058,0,,0,0
P007,C059,1,3,3,3
P008,C001,1,3,3,3
P008,C002,1,3,3,3
P008,C003,1,3,3,3
P008,C004,1,3,3,3
P008,C005,1,3,3,3
P008,C006,1,3,3,3
P008,C007,1,3,3,3
P008,C008,1,3,3,3
P008,C009,1,3,3,3
P008,C010,1,3,3,3
P008,C011,1,3,3,3
P008,C012,1,3,3,3
P008,C013,1,3,3,3
P008,C014,1,3,3,3
P008,C015,1,3,3,3
P008,C016,1,3,3,3
P008,C017,1,2,4,4
P008,C018,1,2,4,4
P008,C019,1,2,4,4
P008,C020,1,2,4,4
P008,C021,1,3,3,3
P008,C022,1,3,3,3
P008,C023,0,,0,0
P008,C024,0,,0,0
P008,C025,0,,0,0
P008,C026,0,,0,0
P008,C027,0,,0,0
P008,C028,0,,0,0
P008,C029,1,2,4,4
P008,C030,1,2,4,4
P008,C031,1,3,3,3
P008,C032,1,3,3,3
P008,C033,0,,0,0
P008,C034,0,,0,0
P008,C035,1,2,4,4
P008,C036,1,3,3,3
P008,C037,0,,0,0
P008,C038,0,,0,0
P008,C039,0,,0,0
P008,C040,0,,0,0
P008,C041,0,,0,0
P008,C042,0,,0,0
P008,C043,1,3,3,3
P008,C044,1,2,4,4
P008,C045,1,3,3,3
P008,C046,0,,0,0
P008,C047,0,,0,0
P008,C048,0,,0,0
P008,C049,1,3,3,3
P008,C050,0,,0,0
P008,C051,0,,0,0
P008,C052,0,,0,0
P008,C053,1,3,3,3
P008,C054,1,3,3,3
P008,C055,1,3,3,3
P008,C056,0,,0,0
P008,C057,0,,0,0
P008,C058,0,,0,0
P008,C059,0,,0,0
P009,C001,0,,0,0
P009,C002,0,,0,0
P009,C003,0,,0,0
P009,C004,0,,0,0
P009,C005,0,,0,0
P009,C006,0,,0,0
P009,C007,0,,0,0
P009,C008,0,,0,0
P009,C009,0,,0,0
P009,C010,0,,0,0
P009,C011,0,,0,0
P009,C012,0,,0,0
P009,C013,0,,0,0
P009,C014,0,,0,0
P009,C015,0,,0,0
P009,C016,0,,0,0
P009,C017,0,,0,0
P009,C018,0,,0,0
P009,C019,0,,0,0
P009,C020,0,,0,0
P009,C021,0,,0,0
P009,C022,1,3,3,3
P009,C023,0,,0,0
P009,C024,0,,0,0
P009,C025,0,,0,0
P009,C026,0,,0,0
P009,C027,0,,0,0
P009,C028,0,,0,0
P009,C029,0,,0,0
P009,C030,0,,0,0
P009,C031,0,,0,0
P009,C032,0,,0,0
P009,C033,0,,0,0
P009,C034,0,,0,0
P009,C035,1,3,3,3
P009,C036,0,,0,0
P009,C037,1,3,3,3
P009,C038,0,,0,0
P009,C039,0,,0,0
P009,C040,0,,0,0
P009,C041,0,,0,0
P009,C042,0,,0,0
P009,C043,0,,0,0
P009,C044,0,,0,0
P009,C045,0,,0,0
P009,C046,1,3,3,3
P009,C047,0,,0,0
P009,C048,0,,0,0
P009,C049,0,,0,0
P009,C050,1,3,3,3
P009,C051,0,,0,0
P009,C052,0,,0,0
P009,C053,0,,0,0
P009,C054,0,,0,0
P009,C055,0,,0,0
P009,C056,0,,0,0
P009,C057,0,,0,0
P009,C058,0,,0,0
P009,C059,1,3,3,3
P010,C001,0,,0,0
P010,C002,0,,0,0
P010,C003,0,,0,0
P010,C004,0,,0,0
P010,C005,0,,0,0
P010,C006,0,,0,0
P010,C007,0,,0,0
P010,C008,0,,0,0
P010,C009,0,,0,0
P010,C010,0,,0,0
P010,C011,0,,0,0
P010,C012,0,,0,0
P010,C013,0,,0,0
P010,C014,0,,0,0
P010,C015,0,,0,0
P010,C016,0,,0,0
P010,C017,0,,0,0
P010,C018,0,,0,0
P010,C019,0,,0,0
P010,C020,0,,0,0
P010,C021,0,,0,0
P010,C022,1,2,4,4
P010,C023,1,3,3,3
P010,C024,1,3,3,3
P010,C025,1,3,3,3
P010,C026,1,3,3,3
P010,C027,1,3,3,3
P010,C028,0,,0,0
P010,C029,0,,0,0
P010,C030,0,,0,0
P010,C031,1,3,3,3
P010,C032,1,3,3,3
P010,C033,0,,0,0
P010,C034,0,,0,0
P010,C035,1,2,4,4
P010,C036,1,3,3,3
P010,C037,1,2,4,4
P010,C038,0,,0,0
P010,C039,0,,0,0
P010,C040,0,,0,0
P010,C041,0,,0,0
P010,C042,0,,0,0
P010,C043,0,,0,0
P010,C044,0,,0,0
P010,C045,1,3,3,3
P010,C046,1,3,3,3
P010,C047,0,,0,0
P010,C048,0,,0,0
P010,C049,1,3,3,3
P010,C050,1,3,3,3
P010,C051,0,,0,0
P010,C052,0,,0,0
P010,C053,0,,0,0
P010,C054,0,,0,0
P010,C055,0,,0,0
P010,C056,0,,0,0
P010,C057,0,,0,0
P010,C058,0,,0,0
P010,C059,1,3,3,3
P011,C001,0,,0,0
P011,C002,0,,0,0
P011,C003,0,,0,0
P011,C004,0,,0,0
P011,C005,0,,0,0
P011,C006,0,,0,0
P011,C007,0,,0,0
P011,C008,0,,0,0
P011,C009,0,,0,0
P011,C010,0,,0,0
P011,C011,0,,0,0
P011,C012,0,,0,0
P011,C013,0,,0,0
P011,C014,0,,0,0
P011,C015,0,,0,0
P011,C016,0,,0,0
P011,C017,0,,0,0
P011,C018,0,,0,0
P011,C019,0,,0,0
P011,C020,0,,0,0
P011,C021,0,,0,0
P011,C022,0,,0,0
P011,C023,0,,0,0
P011,C024,0,,0,0
P011,C025,0,,0,0
P011,C026,0,,0,0
P011,C027,0,,0,0
P011,C028,0,,0,0
P011,C029,0,,0,0
P011,C030,0,,0,0
P011,C031,0,,0,0
P011,C032,0,,0,0
P011,C033,0,,0,0
P011,C034,0,,0,0
P011,C035,0,,0,0
P011,C036,0,,0,0
P011,C037,0,,0,0
P011,C038,0,,0,0
P011,C039,0,,0,0
P011,C040,0,,0,0
P011,C041,0,,0,0
P011,C042,0,,0,0
P011,C043,0,,0,0
P011,C044,0,,0,0
P011,C045,0,,0,0
P011,C046,0,,0,0
P011,C047,0,,0,0
P011,C048,1,3,3,3
P011,C049,0,,0,0
P011,C050,0,,0,0
P011,C051,0,,0,0
P011,C052,0,,0,0
P011,C053,0,,0,0
P011,C054,0,,0,0
P011,C055,0,,0,0
P011,C056,0,,0,0
P011,C057,0,,0,0
P011,C058,0,,0,0
P011,C059,0,,0,0
P012,C001,1,3,3,3
P012,C002,1,3,3,3
P012,C003,1,3,3,3
P012,C004,1,3,3,3
P012,C005,1,3,3,3
P012,C006,1,3,3,3
P012,C007,1,3,3,3
P012,C008,1,3,3,3
P012,C009,1,3,3,3
P012,C010,1,3,3,3
P012,C011,1,3,3,3
P012,C012,1,3,3,3
P012,C013,1,3,3,3
P012,C014,1,3,3,3
P012,C015,1,3,3,3
P012,C016,1,3,3,3
P012,C017,1,3,3,3
P012,C018,1,3,3,3
P012,C019,1,3,3,3
P012,C020,1,3,3,3
P012,C021,1,3,3,3
P012,C022,1,3,3,3
P012,C023,1,3,3,3
P012,C024,1,3,3,3
P012,C025,1,3,3,3
P012,C026,1,3,3,3
P012,C027,1,3,3,3
P012,C028,1,3,3,3
P012,C029,1,3,3,3
P012,C030,1,3,3,3
P012,C031,1,3,3,3
P012,C032,1,3,3,3
P012,C033,1,3,3,3
P012,C034,1,3,3,3
P012,C035,1,3,3,3
P012,C036,1,3,3,3
P012,C037,1,3,3,3
P012,C038,1,3,3,3
P012,C039,1,3,3,3
P012,C040,0,,0,0
P012,C041,0,,0,0
P012,C042,0,,0,0
P012,C043,0,,0,0
P012,C044,1,3,3,3
P012,C045,0,,0,0
P012,C046,0,,0,0
P012,C047,0,,0,0
P012,C048,0,,0,0
P012,C049,0,,0,0
P012,C050,0,,0,0
P012,C051,0,,0,0
P012,C052,0,,0,0
P012,C053,0,,0,0
P012,C054,0,,0,0
P012,C055,0,,0,0
P012,C056,1,3,3,3
P012,C057,0,,0,0
P012,C058,0,,0,0
P012,C059,0,,0,0
P013,C001,0,,0,0
P013,C002,0,,0,0
P013,C003,0,,0,0
P013,C004,0,,0,0
P013,C005,0,,0,0
P013,C006,0,,0,0
P013,C007,0,,0,0
P013,C008,0,,0,0
P013,C009,0,,0,0
P013,C010,0,,0,0
P013,C011,0,,0,0
P013,C012,0,,0,0
P013,C013,0,,0,0
P013,C014,0,,0,0
P013,C015,0,,0,0
P013,C016,0,,0,0
P013,C017,0,,0,0
P013,C018,0,,0,0
P013,C019,0,,0,0
P013,C020,0,,0,0
P013,C021,0,,0,0
P013,C022,0,,0,0
P013,C023,1,3,3,3
P013,C024,1,3,3,3
P013,C025,1,3,3,3
P013,C026,1,3,3,3
P013,C027,1,3,3,3
P013,C028,1,3,3,3
P013,C029,0,,0,0
P013,C030,0,,0,0
P013,C031,0,,0,0
P013,C032,0,,0,0
P013,C033,0,,0,0
P013,C034,1,3,3,3
P013,C035,0,,0,0
P013,C036,0,,0,0
P013,C037,0,,0,0
P013,C038,0,,0,0
P013,C039,0,,0,0
P013,C040,0,,0,0
P013,C041,0,,0,0
P013,C042,0,,0,0
P013,C043,0,,0,0
P013,C044,0,,0,0
P013,C045,0,,0,0
P013,C046,0,,0,0
P013,C047,0,,0,0
P013,C048,0,,0,0
P013,C049,0,,0,0
P013,C050,0,,0,0
P013,C051,0,,0,0
P013,C052,0,,0,0
P013,C053,0,,0,0
P013,C054,0,,0,0
P013,C055,0,,0,0
P013,C056,0,,0,0
P013,C057,1,3,3,3
P013,C058,0,,0,0
P013,C059,0,,0,0
P014,C001,0,,0,0
P014,C002,0,,0,0
P014,C003,0,,0,0
P014,C004,0,,0,0
P014,C005,0,,0,0
P014,C006,0,,0,0
P014,C007,0,,0,0
P014,C008,0,,0,0
P014,C009,0,,0,0
P014,C010,0,,0,0
P014,C011,0,,0,0
P014,C012,0,,0,0
P014,C013,0,,0,0
P014,C014,0,,0,0
P014,C015,0,,0,0
P014,C016,0,,0,0
P014,C017,0,,0,0
P014,C018,0,,0,0
P014,C019,0,,0,0
P014,C020,0,,0,0
P014,C021,0,,0,0
P014,C022,0,,0,0
P014,C023,0,,0,0
P014,C024,0,,0,0
P014,C025,0,,0,0
P014,C026,0,,0,0
P014,C027,0,,0,0
P014,C028,0,,0,0
P014,C029,0,,0,0
P014,C030,0,,0,0
P014,C031,0,,0,0
P014,C032,0,,0,0
P014,C033,0,,0,0
P014,C034,0,,0,0
P014,C035,0,,0,0
P014,C036,0,,0,0
P014,C037,0,,0,0
P014,C038,0,,0,0
P014,C039,0,,0,0
P014,C040,0,,0,0
P014,C041,0,,0,0
P014,C042,0,,0,0
P014,C043,0,,0,0
P014,C044,0,,0,0
P014,C045,0,,0,0
P014,C046,0,,0,0
P014,C047,0,,0,0
P014,C048,0,,0,0
P014,C049,0,,0,0
P014,C050,0,,0,0
P014,C051,0,,0,0
P014,C052,0,,0,0
P014,C053,0,,0,0
P014,C054,1,3,3,3
P014,C055,0,,0,0
P014,C056,0,,0,0
P014,C057,0,,0,0
P014,C058,0,,0,0
P014,C059,0,,0,0
P015,C001,0,,0,0
P015,C002,0,,0,0
P015,C003,0,,0,0
P015,C004,0,,0,0
P015,C005,0,,0,0
P015,C006,0,,0,0
P015,C007,0,,0,0
P015,C008,0,,0,0
P015,C009,0,,0,0
P015,C010,0,,0,0
P015,C011,0,,0,0
P015,C012,0,,0,0
P015,C013,0,,0,0
P015,C014,0,,0,0
P015,C015,0,,0,0
P015,C016,0,,0,0
P015,C017,0,,0,0
P015,C018,0,,0,0
P015,C019,0,,0,0
P015,C020,0,,0,0
P015,C021,0,,0,0
P015,C022,0,,0,0
P015,C023,0,,0,0
P015,C024,0,,0,0
P015,C025,0,,0,0
P015,C026,0,,0,0
P015,C027,0,,0,0
P015,C028,1,2,4,4
P015,C029,1,3,3,3
P015,C030,1,3,3,3
P015,C031,0,,0,0
P015,C032,0,,0,0
P015,C033,1,3,3,3
P015,C034,1,2,4,4
P015,C035,0,,0,0
P015,C036,0,,0,0
P015,C037,0,,0,0
P015,C038,0,,0,0
P015,C039,0,,0,0
P015,C040,0,,0,0
P015,C041,1,3,3,3
P015,C042,1,3,3,3
P015,C043,0,,0,0
P015,C044,0,,0,0
P015,C045,0,,0,0
P015,C046,0,,0,0
P015,C047,0,,0,0
P015,C048,0,,0,0
P015,C049,0,,0,0
P015,C050,1,3,3,3
P015,C051,1,3,3,3
P015,C052,1,3,3,3
P015,C053,0,,0,0
P015,C054,0,,0,0
P015,C055,0,,0,0
P015,C056,0,,0,0
P015,C057,1,3,3,3
P015,C058,0,,0,0
P015,C059,0,,0,0
P016,C001,0,,0,0
P016,C002,0,,0,0
P016,C003,0,,0,0
P016,C004,0,,0,0
P016,C005,1,3,3,3
P016,C006,0,,0,0
P016,C007,0,,0,0
P016,C008,0,,0,0
P016,C009,0,,0,0
P016,C010,0,,0,0
P016,C011,0,,0,0
P016,C012,0,,0,0
P016,C013,0,,0,0
P016,C014,0,,0,0
P016,C015,0,,0,0
P016,C016,0,,0,0
P016,C017,0,,0,0
P016,C018,0,,0,0
P016,C019,0,,0,0
P016,C020,0,,0,0
P016,C021,0,,0,0
P016,C022,0,,0,0
P016,C023,0,,0,0
P016,C024,0,,0,0
P016,C025,0,,0,0
P016,C026,0,,0,0
P016,C027,0,,0,0
P016,C028,0,,0,0
P016,C029,0,,0,0
P016,C030,0,,0,0
P016,C031,0,,0,0
P016,C032,0,,0,0
P016,C033,0,,0,0
P016,C034,0,,0,0
P016,C035,0,,0,0
P016,C036,1,3,3,3
P016,C037,0,,0,0
P016,C038,0,,0,0
P016,C039,0,,0,0
P016,C040,1,3,3,3
P016,C041,0,,0,0
P016,C042,0,,0,0
P016,C043,0,,0,0
P016,C044,0,,0,0
P016,C045,0,,0,0
P016,C046,0,,0,0
P016,C047,0,,0,0
P016,C048,0,,0,0
P016,C049,1,3,3,3
P016,C050,0,,0,0
P016,C051,0,,0,0
P016,C052,0,,0,0
P016,C053,0,,0,0
P016,C054,0,,0,0
P016,C055,0,,0,0
P016,C056,0,,0,0
P016,C057,0,,0,0
P016,C058,0,,0,0
P016,C059,0,,0,0
P017,C001,1,3,3,3
P017,C002,0,,0,0
P017,C003,1,3,3,3
P017,C004,1,3,3,3
P017,C005,0,,0,0
P017,C006,0,,0,0
P017,C007,0,,0,0
P017,C008,0,,0,0
P017,C009,0,,0,0
P017,C010,0,,0,0
P017,C011,0,,0,0
P017,C012,0,,0,0
P017,C013,0,,0,0
P017,C014,0,,0,0
P017,C015,0,,0,0
P017,C016,0,,0,0
P017,C017,1,3,3,3
P017,C018,1,3,3,3
P017,C019,1,3,3,3
P017,C020,1,3,3,3
P017,C021,0,,0,0
P017,C022,1,3,3,3
P017,C023,0,,0,0
P017,C024,0,,0,0
P017,C025,0,,0,0
P017,C026,0,,0,0
P017,C027,0,,0,0
P017,C028,0,,0,0
P017,C029,1,3,3,3
P017,C030,1,3,3,3
P017,C031,1,3,3,3
P017,C032,1,3,3,3
P017,C033,0,,0,0
P017,C034,0,,0,0
P017,C035,1,2,4,4
P017,C036,1,3,3,3
P017,C037,0,,0,0
P017,C038,0,,0,0
P017,C039,1,3,3,3
P017,C040,0,,0,0
P017,C041,0,,0,0
P017,C042,0,,0,0
P017,C043,1,3,3,3
P017,C044,1,3,3,3
P017,C045,1,3,3,3
P017,C046,0,,0,0
P017,C047,1,2,4,4
P017,C048,1,3,3,3
P017,C049,1,3,3,3
P017,C050,0,,0,0
P017,C051,0,,0,0
P017,C052,0,,0,0
P017,C053,1,3,3,3
P017,C054,1,3,3,3
P017,C055,1,3,3,3
P017,C056,0,,0,0
P017,C057,0,,0,0
P017,C058,0,,0,0
P017,C059,0,,0,0
P018,C001,0,,0,0
P018,C002,0,,0,0
P018,C003,0,,0,0
P018,C004,0,,0,0
P018,C005,0,,0,0
P018,C006,0,,0,0
P018,C007,0,,0,0
P018,C008,0,,0,0
P018,C009,0,,0,0
P018,C010,0,,0,0
P018,C011,0,,0,0
P018,C012,0,,0,0
P018,C013,0,,0,0
P018,C014,0,,0,0
P018,C015,0,,0,0
P018,C016,0,,0,0
P018,C017,0,,0,0
P018,C018,0,,0,0
P018,C019,0,,0,0
P018,C020,0,,0,0
P018,C021,0,,0,0
P018,C022,1,3,3,3
P018,C023,0,,0,0
P018,C024,0,,0,0
P018,C025,0,,0,0
P018,C026,0,,0,0
P018,C027,0,,0,0
P018,C028,0,,0,0
P018,C029,0,,0,0
P018,C030,0,,0,0
P018,C031,1,3,3,3
P018,C032,1,3,3,3
P018,C033,0,,0,0
P018,C034,0,,0,0
P018,C035,1,3,3,3
P018,C036,0,,0,0
P018,C037,0,,0,0
P018,C038,0,,0,0
P018,C039,1,3,3,3
P018,C040,0,,0,0
P018,C041,0,,0,0
P018,C042,0,,0,0
P018,C043,0,,0,0
P018,C044,0,,0,0
P018,C045,0,,0,0
P018,C046,0,,0,0
P018,C047,0,,0,0
P018,C048,0,,0,0
P018,C049,0,,0,0
P018,C050,0,,0,0
